block_id,title,is_active,identifier,content,store_id
,Block | FAQ | Bolivia | french,1,faq_bolivia,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Bolivia""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",french
15,Block | FAQ | Chile | english,1,faq_chile,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Chile""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>","admin,english"
,Block | FAQ | Chile | spanish,1,faq_chile,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Chile""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",spanish
,Block | FAQ | Chile | portuguese,1,faq_chile,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Chile""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",portuguese
,Block | FAQ | Chile | french,1,faq_chile,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Chile""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",french
16,Block | FAQ | Colombia | english,1,faq_colombia,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Colombia""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>","admin,english"
,Block | FAQ | Colombia | spanish,1,faq_colombia,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Colombia""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",spanish
,Block | FAQ | Colombia | portuguese,1,faq_colombia,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Colombia""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",portuguese
,Block | FAQ | Colombia | french,1,faq_colombia,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Colombia""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",french
17,Block | FAQ | Paraguay | english,1,faq_paraguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Paraguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>","admin,english"
,Block | FAQ | Paraguay | spanish,1,faq_paraguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Paraguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",spanish
,Block | FAQ | Paraguay | portuguese,1,faq_paraguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Paraguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",portuguese
,Block | FAQ | Paraguay | french,1,faq_paraguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Paraguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",french
18,Block | FAQ | Peru | english,1,faq_peru,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Peru""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>","admin,english"
,Block | FAQ | Peru | spanish,1,faq_peru,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Peru""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",spanish
,Block | FAQ | Peru | portuguese,1,faq_peru,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Peru""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",portuguese
,Block | FAQ | Peru | french,1,faq_peru,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Peru""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",french
19,Block | FAQ | Uruguay | english,1,faq_uruguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Uruguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>","admin,english"
,Block | FAQ | Uruguay | spanish,1,faq_uruguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Uruguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",spanish
,Block | FAQ | Uruguay | portuguese,1,faq_uruguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Uruguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",portuguese
,Block | FAQ | Uruguay | french,1,faq_uruguay,"<div id=""tab-3"" class=""faq-tab"">
<h3 class=""faq-title"">{{trans ""Uruguay""}}</h3>
<div class=""faq-content"">
<div class=""question""></div>
</div>
</div>",french
1,Block | Footer | Links | english,,footer_links_block,"<div class=""footer-container"">
<div class=""footer-columns"">
<div class=""footer-column footer-links footer-travel active"">
<h2 class=""footer-column__title""><a href=""{{store url=""blogwp/en""}}"">{{trans ""Travel Inspiration""}}</a></h2>
<div class=""footer-link__list travel-list"">{{block class=""Daytours\Wordpress\Block\CategoryListFooterBlog"" name=""blog-popular-footer"" id_category=""1387"" title=""Most Popular"" count_item=""3""}}</div>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""destinations.html""}}"">{{trans ""Destinations""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store direct_url=""destinations/argentina.html""}}"">Argentina</a></li>
<li><a href=""{{store direct_url=""destinations/brazil.html""}}"">Brazil</a></li>
<li><a href=""{{store direct_url=""destinations/colombia.html""}}"">Colombia</a></li>
<li><a href=""{{store direct_url=""destinations/uruguay.html""}}"">Uruguay</a></li>
<li><a href=""{{store direct_url=""destinations/chile.html""}}"">Chile</a></li>
<li><a href=""{{store direct_url=""destinations/peru.html""}}"">Peru</a></li>
<li><a href=""{{store direct_url=""destinations/bolivia.html""}}"">Bolivia</a></li>
<li><a href=""{{store direct_url=""destinations/paraguay.html""}}"">Paraguay</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""regions.html""}}"">{{trans ""Regions""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">Patagonia</a></li>
<li><a href=""#"">Andes</a></li>
<li><a href=""#"">Lagos y volcanes</a></li>
<li><a href=""#"">Pampa</a></li>
<li><a href=""#"">Vinos</a></li>
<li><a href=""#"">Río de la Plata</a></li>
<li><a href=""#"">Desierto</a></li>
<li><a href=""#"">Selva</a></li>
<li><a href=""#"">Caribe</a></li>
<li><a href=""#"">Costa Atlántica</a></li>
<li><a href=""#"">Litoral Pacifico</a></li>
<li><a href=""#"">Café</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""tours.html""}}"">{{trans ""Tours""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">{{trans ""Atractions""}}</a></li>
<li><a href=""#"">{{trans ""Experiences""}}</a></li>
<li><a href=""#"">{{trans ""Sightseeing Tours""}}</a></li>
<li><a href=""#"">{{trans ""Special Deals""}}</a></li>
<li><a href=""#"">{{trans ""Transfer""}}</a></li>
<li><a href=""#"">{{trans ""Packages""}}</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""#"">{{trans ""Company""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store url='blogwp/en'}}"">{{trans ""Travel Blog""}}</a></li>
<li><a href=""{{store url='mice'}}"">{{trans ""MICE""}}</a></li>
<li><a href=""{{store url='private-group'}}"">{{trans ""Private Groups""}}</a></li>
<li><a href=""{{store url='cruises'}}"">{{trans ""Cruises""}}</a></li>
<li><a href=""{{store url='about-us'}}"">{{trans ""About us""}}</a></li>
<li><a href=""{{store url='careers'}}"">{{trans ""Careers""}}</a></li>
<li><a href=""{{store url='contact-us'}}"">{{trans ""Help""}}</a></li>
<li><a href=""{{store url='privacy-policy-cookie-restriction-mode'}}"">{{trans ""Security & Privacy""}}</a></li>
<li><a href=""{{store url='customer-service'}}"">{{trans ""Customer Service""}}</a></li>
<li><a href=""{{store url='sitemap'}}"">{{trans ""Sitemap""}}</a></li>
</ul>
</div>
</div>
<div class=""footer-social"">
<h2 class=""footer-social__title"">{{trans ""Connect Social""}}</h2>
<ul class=""social-list"">
<li><a class=""social-facebook"" href=""https://www.facebook.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Facebook""}}</span></a></li>
<li><a class=""social-twitter"" href=""https://twitter.com/daytours4u"" target=""_blank""><span style=""display: none;"">{{trans ""Twitter""}}</span></a></li>
<li><a class=""social-instagram"" href=""https://www.instagram.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Instagram""}}</span></a></li>
<li><a class=""social-pinterest"" href=""https://www.pinterest.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Pinterest""}}</span></a></li>
<li><a class=""social-youtube"" href=""https://www.youtube.com/channel/UCXcpcJz-myl7pUVM4efOuVg"" target=""_blank""><span style=""display: none;"">{{trans ""Youtube""}}</span></a></li>
<li><a class=""social-linkedin"" href=""https://www.linkedin.com/company/bsas4u"" target=""_blank""><span style=""display: none;"">{{trans ""Linkedin""}}</span></a></li>
<li><a class=""social-google"" href=""https://plus.google.com/+Daytours4uTours"" target=""_blank""><span style=""display: none;"">{{trans ""Google+""}}</span></a></li>
</ul>
</div>
</div>","admin,english"
33,Block | Footer | Links | spanish,1,footer_links_block,"<div class=""footer-container"">
<div class=""footer-columns"">
<div class=""footer-column footer-links footer-travel active"">
<h2 class=""footer-column__title""><a href=""{{store url=""blogwp/en""}}"">{{trans ""Travel Inspiration""}}</a></h2>
<div class=""footer-link__list travel-list"">{{block class=""Daytours\Wordpress\Block\CategoryListFooterBlog"" name=""blog-popular-footer"" id_category=""1387"" title=""Most Popular"" count_item=""3""}}</div>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""destinations.html""}}"">{{trans ""Destinations""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store direct_url=""destinations/argentina.html""}}"">Argentina</a></li>
<li><a href=""{{store direct_url=""destinations/brazil.html""}}"">Brazil</a></li>
<li><a href=""{{store direct_url=""destinations/colombia.html""}}"">Colombia</a></li>
<li><a href=""{{store direct_url=""destinations/uruguay.html""}}"">Uruguay</a></li>
<li><a href=""{{store direct_url=""destinations/chile.html""}}"">Chile</a></li>
<li><a href=""{{store direct_url=""destinations/peru.html""}}"">Peru</a></li>
<li><a href=""{{store direct_url=""destinations/bolivia.html""}}"">Bolivia</a></li>
<li><a href=""{{store direct_url=""destinations/paraguay.html""}}"">Paraguay</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""regions.html""}}"">{{trans ""Regions""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">Patagonia</a></li>
<li><a href=""#"">Andes</a></li>
<li><a href=""#"">Lagos y volcanes</a></li>
<li><a href=""#"">Pampa</a></li>
<li><a href=""#"">Vinos</a></li>
<li><a href=""#"">Río de la Plata</a></li>
<li><a href=""#"">Desierto</a></li>
<li><a href=""#"">Selva</a></li>
<li><a href=""#"">Caribe</a></li>
<li><a href=""#"">Costa Atlántica</a></li>
<li><a href=""#"">Litoral Pacifico</a></li>
<li><a href=""#"">Café</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""tours.html""}}"">{{trans ""Tours""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">{{trans ""Atractions""}}</a></li>
<li><a href=""#"">{{trans ""Experiences""}}</a></li>
<li><a href=""#"">{{trans ""Sightseeing Tours""}}</a></li>
<li><a href=""#"">{{trans ""Special Deals""}}</a></li>
<li><a href=""#"">{{trans ""Transfer""}}</a></li>
<li><a href=""#"">{{trans ""Packages""}}</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""#"">{{trans ""Company""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store url='blogwp/en'}}"">{{trans ""Travel Blog""}}</a></li>
<li><a href=""{{store url='mice'}}"">{{trans ""MICE""}}</a></li>
<li><a href=""{{store url='private-group'}}"">{{trans ""Private Groups""}}</a></li>
<li><a href=""{{store url='cruises'}}"">{{trans ""Cruises""}}</a></li>
<li><a href=""{{store url='about-us'}}"">{{trans ""About us""}}</a></li>
<li><a href=""{{store url='careers'}}"">{{trans ""Careers""}}</a></li>
<li><a href=""{{store url='contact-us'}}"">{{trans ""Help""}}</a></li>
<li><a href=""{{store url='privacy-policy-cookie-restriction-mode'}}"">{{trans ""Security & Privacy""}}</a></li>
<li><a href=""{{store url='customer-service'}}"">{{trans ""Customer Service""}}</a></li>
<li><a href=""{{store url='sitemap'}}"">{{trans ""Sitemap""}}</a></li>
</ul>
</div>
</div>
<div class=""footer-social"">
<h2 class=""footer-social__title"">{{trans ""Connect Social""}}</h2>
<ul class=""social-list"">
<li><a class=""social-facebook"" href=""https://www.facebook.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Facebook""}}</span></a></li>
<li><a class=""social-twitter"" href=""https://twitter.com/daytours4u"" target=""_blank""><span style=""display: none;"">{{trans ""Twitter""}}</span></a></li>
<li><a class=""social-instagram"" href=""https://www.instagram.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Instagram""}}</span></a></li>
<li><a class=""social-pinterest"" href=""https://www.pinterest.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Pinterest""}}</span></a></li>
<li><a class=""social-youtube"" href=""https://www.youtube.com/channel/UCXcpcJz-myl7pUVM4efOuVg"" target=""_blank""><span style=""display: none;"">{{trans ""Youtube""}}</span></a></li>
<li><a class=""social-linkedin"" href=""https://www.linkedin.com/company/bsas4u"" target=""_blank""><span style=""display: none;"">{{trans ""Linkedin""}}</span></a></li>
<li><a class=""social-google"" href=""https://plus.google.com/+Daytours4uTours"" target=""_blank""><span style=""display: none;"">{{trans ""Google+""}}</span></a></li>
</ul>
</div>
</div>",spanish
42,Block | Footer | Links | portuguese,1,footer_links_block,"<div class=""footer-container"">
<div class=""footer-columns"">
<div class=""footer-column footer-links footer-travel active"">
<h2 class=""footer-column__title""><a href=""{{store url=""blogwp/en""}}"">{{trans ""Travel Inspiration""}}</a></h2>
<div class=""footer-link__list travel-list"">{{block class=""Daytours\Wordpress\Block\CategoryListFooterBlog"" name=""blog-popular-footer"" id_category=""1387"" title=""Most Popular"" count_item=""3""}}</div>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""destinations.html""}}"">{{trans ""Destinations""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store direct_url=""destinations/argentina.html""}}"">Argentina</a></li>
<li><a href=""{{store direct_url=""destinations/brazil.html""}}"">Brazil</a></li>
<li><a href=""{{store direct_url=""destinations/colombia.html""}}"">Colombia</a></li>
<li><a href=""{{store direct_url=""destinations/uruguay.html""}}"">Uruguay</a></li>
<li><a href=""{{store direct_url=""destinations/chile.html""}}"">Chile</a></li>
<li><a href=""{{store direct_url=""destinations/peru.html""}}"">Peru</a></li>
<li><a href=""{{store direct_url=""destinations/bolivia.html""}}"">Bolivia</a></li>
<li><a href=""{{store direct_url=""destinations/paraguay.html""}}"">Paraguay</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""regions.html""}}"">{{trans ""Regions""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">Patagonia</a></li>
<li><a href=""#"">Andes</a></li>
<li><a href=""#"">Lagos y volcanes</a></li>
<li><a href=""#"">Pampa</a></li>
<li><a href=""#"">Vinos</a></li>
<li><a href=""#"">Río de la Plata</a></li>
<li><a href=""#"">Desierto</a></li>
<li><a href=""#"">Selva</a></li>
<li><a href=""#"">Caribe</a></li>
<li><a href=""#"">Costa Atlántica</a></li>
<li><a href=""#"">Litoral Pacifico</a></li>
<li><a href=""#"">Café</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""tours.html""}}"">{{trans ""Tours""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">{{trans ""Atractions""}}</a></li>
<li><a href=""#"">{{trans ""Experiences""}}</a></li>
<li><a href=""#"">{{trans ""Sightseeing Tours""}}</a></li>
<li><a href=""#"">{{trans ""Special Deals""}}</a></li>
<li><a href=""#"">{{trans ""Transfer""}}</a></li>
<li><a href=""#"">{{trans ""Packages""}}</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""#"">{{trans ""Company""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store url='blogwp/en'}}"">{{trans ""Travel Blog""}}</a></li>
<li><a href=""{{store url='mice'}}"">{{trans ""MICE""}}</a></li>
<li><a href=""{{store url='private-group'}}"">{{trans ""Private Groups""}}</a></li>
<li><a href=""{{store url='cruises'}}"">{{trans ""Cruises""}}</a></li>
<li><a href=""{{store url='about-us'}}"">{{trans ""About us""}}</a></li>
<li><a href=""{{store url='careers'}}"">{{trans ""Careers""}}</a></li>
<li><a href=""{{store url='contact-us'}}"">{{trans ""Help""}}</a></li>
<li><a href=""{{store url='privacy-policy-cookie-restriction-mode'}}"">{{trans ""Security & Privacy""}}</a></li>
<li><a href=""{{store url='customer-service'}}"">{{trans ""Customer Service""}}</a></li>
<li><a href=""{{store url='sitemap'}}"">{{trans ""Sitemap""}}</a></li>
</ul>
</div>
</div>
<div class=""footer-social"">
<h2 class=""footer-social__title"">{{trans ""Connect Social""}}</h2>
<ul class=""social-list"">
<li><a class=""social-facebook"" href=""https://www.facebook.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Facebook""}}</span></a></li>
<li><a class=""social-twitter"" href=""https://twitter.com/daytours4u"" target=""_blank""><span style=""display: none;"">{{trans ""Twitter""}}</span></a></li>
<li><a class=""social-instagram"" href=""https://www.instagram.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Instagram""}}</span></a></li>
<li><a class=""social-pinterest"" href=""https://www.pinterest.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Pinterest""}}</span></a></li>
<li><a class=""social-youtube"" href=""https://www.youtube.com/channel/UCXcpcJz-myl7pUVM4efOuVg"" target=""_blank""><span style=""display: none;"">{{trans ""Youtube""}}</span></a></li>
<li><a class=""social-linkedin"" href=""https://www.linkedin.com/company/bsas4u"" target=""_blank""><span style=""display: none;"">{{trans ""Linkedin""}}</span></a></li>
<li><a class=""social-google"" href=""https://plus.google.com/+Daytours4uTours"" target=""_blank""><span style=""display: none;"">{{trans ""Google+""}}</span></a></li>
</ul>
</div>
</div>",portuguese
43,Block | Footer | Links | french,1,footer_links_block,"<div class=""footer-container"">
<div class=""footer-columns"">
<div class=""footer-column footer-links footer-travel active"">
<h2 class=""footer-column__title""><a href=""{{store url=""blogwp/en""}}"">{{trans ""Travel Inspiration""}}</a></h2>
<div class=""footer-link__list travel-list"">{{block class=""Daytours\Wordpress\Block\CategoryListFooterBlog"" name=""blog-popular-footer"" id_category=""1387"" title=""Most Popular"" count_item=""3""}}</div>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""destinations.html""}}"">{{trans ""Destinations""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store direct_url=""destinations/argentina.html""}}"">Argentina</a></li>
<li><a href=""{{store direct_url=""destinations/brazil.html""}}"">Brazil</a></li>
<li><a href=""{{store direct_url=""destinations/colombia.html""}}"">Colombia</a></li>
<li><a href=""{{store direct_url=""destinations/uruguay.html""}}"">Uruguay</a></li>
<li><a href=""{{store direct_url=""destinations/chile.html""}}"">Chile</a></li>
<li><a href=""{{store direct_url=""destinations/peru.html""}}"">Peru</a></li>
<li><a href=""{{store direct_url=""destinations/bolivia.html""}}"">Bolivia</a></li>
<li><a href=""{{store direct_url=""destinations/paraguay.html""}}"">Paraguay</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""regions.html""}}"">{{trans ""Regions""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">Patagonia</a></li>
<li><a href=""#"">Andes</a></li>
<li><a href=""#"">Lagos y volcanes</a></li>
<li><a href=""#"">Pampa</a></li>
<li><a href=""#"">Vinos</a></li>
<li><a href=""#"">Río de la Plata</a></li>
<li><a href=""#"">Desierto</a></li>
<li><a href=""#"">Selva</a></li>
<li><a href=""#"">Caribe</a></li>
<li><a href=""#"">Costa Atlántica</a></li>
<li><a href=""#"">Litoral Pacifico</a></li>
<li><a href=""#"">Café</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""{{store url=""tours.html""}}"">{{trans ""Tours""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""#"">{{trans ""Atractions""}}</a></li>
<li><a href=""#"">{{trans ""Experiences""}}</a></li>
<li><a href=""#"">{{trans ""Sightseeing Tours""}}</a></li>
<li><a href=""#"">{{trans ""Special Deals""}}</a></li>
<li><a href=""#"">{{trans ""Transfer""}}</a></li>
<li><a href=""#"">{{trans ""Packages""}}</a></li>
</ul>
</div>
<div class=""footer-column footer-links"">
<h2 class=""footer-column__title""><a href=""#"">{{trans ""Company""}}</a></h2>
<ul class=""footer-link__list"">
<li><a href=""{{store url='blogwp/en'}}"">{{trans ""Travel Blog""}}</a></li>
<li><a href=""{{store url='mice'}}"">{{trans ""MICE""}}</a></li>
<li><a href=""{{store url='private-group'}}"">{{trans ""Private Groups""}}</a></li>
<li><a href=""{{store url='cruises'}}"">{{trans ""Cruises""}}</a></li>
<li><a href=""{{store url='about-us'}}"">{{trans ""About us""}}</a></li>
<li><a href=""{{store url='careers'}}"">{{trans ""Careers""}}</a></li>
<li><a href=""{{store url='contact-us'}}"">{{trans ""Help""}}</a></li>
<li><a href=""{{store url='privacy-policy-cookie-restriction-mode'}}"">{{trans ""Security & Privacy""}}</a></li>
<li><a href=""{{store url='customer-service'}}"">{{trans ""Customer Service""}}</a></li>
<li><a href=""{{store url='sitemap'}}"">{{trans ""Sitemap""}}</a></li>
</ul>
</div>
</div>
<div class=""footer-social"">
<h2 class=""footer-social__title"">{{trans ""Connect Social""}}</h2>
<ul class=""social-list"">
<li><a class=""social-facebook"" href=""https://www.facebook.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Facebook""}}</span></a></li>
<li><a class=""social-twitter"" href=""https://twitter.com/daytours4u"" target=""_blank""><span style=""display: none;"">{{trans ""Twitter""}}</span></a></li>
<li><a class=""social-instagram"" href=""https://www.instagram.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Instagram""}}</span></a></li>
<li><a class=""social-pinterest"" href=""https://www.pinterest.com/daytours4u/"" target=""_blank""><span style=""display: none;"">{{trans ""Pinterest""}}</span></a></li>
<li><a class=""social-youtube"" href=""https://www.youtube.com/channel/UCXcpcJz-myl7pUVM4efOuVg"" target=""_blank""><span style=""display: none;"">{{trans ""Youtube""}}</span></a></li>
<li><a class=""social-linkedin"" href=""https://www.linkedin.com/company/bsas4u"" target=""_blank""><span style=""display: none;"">{{trans ""Linkedin""}}</span></a></li>
<li><a class=""social-google"" href=""https://plus.google.com/+Daytours4uTours"" target=""_blank""><span style=""display: none;"">{{trans ""Google+""}}</span></a></li>
</ul>
</div>
</div>",french
7,Block | Checkout | after payment | english,1,after_my_payment,"<div class=""block-checkout-what"">
<div class=""title"">What happens after my payment?</div>
<div class=""description"">After your purchase is completed, you will receive a confirmation email of your payment. If your service is eligible for instant booking, you will receive immediately a voucher of services that contains all the information to successfully receive your service. Otherwise, make sure you will enter all the requested details after payment. These details are necessary to confirm your booking and send you the voucher. </div>
</div>","admin,english"
,Block | Checkout | after payment | spanish,1,after_my_payment,"<div class=""block-checkout-what"">
<div class=""title"">What happens after my payment?</div>
<div class=""description"">After your purchase is completed, you will receive a confirmation email of your payment. If your service is eligible for instant booking, you will receive immediately a voucher of services that contains all the information to successfully receive your service. Otherwise, make sure you will enter all the requested details after payment. These details are necessary to confirm your booking and send you the voucher. </div>
</div>",spanish
,Block | Checkout | after payment | portuguese,1,after_my_payment,"<div class=""block-checkout-what"">
<div class=""title"">What happens after my payment?</div>
<div class=""description"">After your purchase is completed, you will receive a confirmation email of your payment. If your service is eligible for instant booking, you will receive immediately a voucher of services that contains all the information to successfully receive your service. Otherwise, make sure you will enter all the requested details after payment. These details are necessary to confirm your booking and send you the voucher. </div>
</div>",portuguese
,Block | Checkout | after payment | french,1,after_my_payment,"<div class=""block-checkout-what"">
<div class=""title"">What happens after my payment?</div>
<div class=""description"">After your purchase is completed, you will receive a confirmation email of your payment. If your service is eligible for instant booking, you will receive immediately a voucher of services that contains all the information to successfully receive your service. Otherwise, make sure you will enter all the requested details after payment. These details are necessary to confirm your booking and send you the voucher. </div>
</div>",french
10,Block | Cart | view all payments | english,1,cart-page-sidebar,"<div class=""sidebar-cms-block-cart-checkout"">
<div class=""row cart-sidebar-cms"">
<div class=""col-lg-12 title"">Payment MethodS</div>
<div class=""col-lg-12 image""><img class=""btn-secure-checkout-click"" src=""{{view url=""images/payments-cart.png""}}"" /></div>
<div class=""col-lg-12 description"">Pay in your own currency with credit card, Paypal or local payment methods according with your country. <a class=""btn-secure-checkout-click"" href=""#"">View All</a></div>
</div>
<div class=""row cart-sidebar-cms-block2"">
<div class=""col-lg-12"">
<div class="" cart-sidebar-cms-block2-content"">
<div class=""row"">
<div class=""col-lg-7 col-md-7 col-xs-7"">
<div class=""description"">Your information is safe with us. All data is encrypted and transmitted securely using SSL protocols</div>
</div>
<div class=""col-lg-5 col-md-5 col-xs-5 image text-right""><img src=""{{view url=""images/security-by-rapid.png""}}"" /></div>
</div>
</div>
</div>
</div>
</div>","admin,english"
,Block | Cart | view all payments | spanish,1,cart-page-sidebar,"<div class=""sidebar-cms-block-cart-checkout"">
<div class=""row cart-sidebar-cms"">
<div class=""col-lg-12 title"">Payment MethodS</div>
<div class=""col-lg-12 image""><img class=""btn-secure-checkout-click"" src=""{{view url=""images/payments-cart.png""}}"" /></div>
<div class=""col-lg-12 description"">Pay in your own currency with credit card, Paypal or local payment methods according with your country. <a class=""btn-secure-checkout-click"" href=""#"">View All</a></div>
</div>
<div class=""row cart-sidebar-cms-block2"">
<div class=""col-lg-12"">
<div class="" cart-sidebar-cms-block2-content"">
<div class=""row"">
<div class=""col-lg-7 col-md-7 col-xs-7"">
<div class=""description"">Your information is safe with us. All data is encrypted and transmitted securely using SSL protocols</div>
</div>
<div class=""col-lg-5 col-md-5 col-xs-5 image text-right""><img src=""{{view url=""images/security-by-rapid.png""}}"" /></div>
</div>
</div>
</div>
</div>
</div>",spanish
